ppg_mean,ppg_std,ppg_min,ppg_max,ppg_range,imu_mean,imu_std,imu_p95,imu_energy,acc_rms,ppg_bp_low,ppg_bp_hr,ppg_bp_high,ppg_bp_hr_norm,ppg_f_dom,imu_bp_low,imu_bp_high,imu_jerk_mean,imu_jerk_std,coherence_ppg_imu,ppg_entropy,imu_entropy,sqi,fusion_ppg_imu,hr_candidate,phase_id,sqi_flag,motion_weight,hr_cand_weighted,ppg_hr_smooth,artifact_ratio,hr_true,phase
-4.115033139231294,-1.0787818086692382,-3.792745141933332,-3.740256914769099,-1.0920682695319968,0.2099627034095222,-1.062383354384978,-0.880296285476169,-0.15292837603910087,-0.142913743754238,-0.3420453935702032,-0.10870488459253817,-0.09370819462199652,1.774760372539571,0.6283783781599586,-0.5274542134461723,-0.5272400130127377,-0.8420972322714827,-0.8451589451850647,-0.806957865539462,-0.27272233683349384,1.4130387728185256,1.7994312221848745,-0.28543325190740304,0.8009887361048069,-1.0,0.0712470499879101,-0.13252226300296077,0.7799673017919746,-5.713595962703782,-0.08723751977057627,73.16168898043254,0
-1.803287037198977,9.142319445116726,-3.887120672464481,4.266793397824954,9.037126553779453,1.9911412144903826,1.8967455751068765,1.9731496512144087,2.3570338084201885,2.3413582524241034,12.783458812390029,22.595990343906585,24.450751038108994,3.8178120189139766,-0.9913959928821482,1.4311088329291781,0.6364414979270511,6.29944144963924,7.357792398904438,-1.2587203776191076,-1.8737636000181774,-0.7147664737374247,3.5317099948913224,2.0946412728538286,-1.0115343467380704,-1.0,0.0712470499879101,2.3222312229578574,-1.0057600247142027,4.974695900854245,-0.14089229877216475,71.23478260869565,0
1.5476456571842907,1.0326870894944025,1.0143170224304439,1.5632995182014848,0.9980031469035361,0.6580674544832945,1.4685507832997236,1.8066774639685261,1.0563499255962105,1.0735712899391279,0.7356680402675868,0.32084757901102073,0.1758545428848155,0.9413402912509639,0.2234347853994319,4.854190168413783,0.8939669083559248,2.0227484512317866,2.8418865869268335,-1.0326021055851873,0.5876215747207753,-0.1667831115877119,0.9550870805960692,0.9319179633784572,0.3478579653940876,-1.0,0.0712470499879101,1.088833248078573,0.33353547016543034,2.235755383952414,-0.13669283011076275,80.02526049889485,0
1.2446942220451473,0.1520486914188792,1.2827352766241316,1.3062164977980015,0.42104614478130453,-1.0915284996565113,0.40984363609100244,0.27172535184000723,-0.7727130738141794,-0.7816870525086541,-0.07809625058027167,-0.014350933160066389,-0.03361313211221191,0.771569568343627,-0.9913959928821482,0.18348559820334404,-0.13819791133332474,0.9430657185491605,0.7250678777111964,0.11524911649015325,-0.9514231092635629,-0.04444175808009758,0.6829345194856916,0.020406626214724825,-1.0115343467380704,-1.0,0.0712470499879101,-0.789515627055415,-1.0057600247142027,1.1894509247952598,-0.13564098451119777,85.54720133667502,0
0.6259824270076169,0.859879885176994,0.200230134727975,1.262731694304895,1.3933499351134122,0.5762288105263953,1.4881275281813486,1.513638584477282,1.0101059058371398,1.0277440684427515,0.8748908497924854,0.4620509600338129,0.2864503666579716,1.2105729026634604,-0.9913959928821482,2.689033881039651,1.1310039148614968,3.1946655149577343,2.208368341051402,-0.7249873536629489,0.046052057176766185,0.8822743280959886,1.1346595695020043,1.3194632438818725,-1.0115343467380704,-1.0,0.0712470499879101,1.043509722405162,-1.0057600247142027,2.431958046055542,-0.1372127462599806,84.42001735608909,0
0.5862554815179194,2.827700252200393,-3.028837545747236,2.881718885571477,6.486307051862036,1.3998796411400312,1.701750055204355,2.0672028395669133,1.7673449520142872,1.7715573134493836,2.7480583146700814,4.679115857971902,3.429383165347917,3.700355891223845,-0.5864524001216215,2.1743772053871355,1.1495533286443709,4.379715240879865,4.1518769263875095,-0.5047576884905429,-1.7323749996211135,0.663682065352447,3.4330893644448333,3.062592548849234,-0.5584035760273511,-1.0,0.0712470499879101,1.7727105497808555,-0.559328193087658,3.9001980334403776,-0.14050686466966775,79.55207166853303,0
0.7464316606089526,1.113027147783885,0.20475303751192064,1.3201456448896596,1.4610483853887768,1.2351807466245344,1.6169533279282853,1.8973982536322207,1.5836466238967377,1.5923908620646836,1.0328316989596111,0.48208566501381,0.5793426528693411,1.0285147438607156,0.2234347853994319,2.586883748170994,0.9262809349860367,3.671879778162061,4.486905627831193,-0.7446322310435785,0.15009919054837684,-0.06331848853405596,1.0412301722751982,1.0119616877275557,0.3478579653940876,-1.0,0.0712470499879101,1.5983073104649017,0.33353547016543034,2.4557743240526415,-0.13778646381706583,79.11408704609838,0
0.2773142857099918,1.1732476938343914,-0.214487998492868,0.39740027014653384,0.7017379727942809,-0.020591675262088747,0.5912281439874545,0.8553540668448206,0.06764809644548421,0.08185412927527203,-0.11329908952375844,0.009766610187846168,-0.02518351826309306,1.3954157194608725,-0.1815088073610948,0.7161312643379787,0.07201606085992315,0.7634044610440109,0.5412849508028462,-0.8883562954857935,0.7064143001804054,0.5177582853528223,1.3860956403747136,0.34028224499874105,-0.10527280531663176,-1.0,0.0712470499879101,0.09604739145711495,-0.11289636146111386,1.3465772467035668,-0.13443615884302096,80.17582417582418,0
0.09622091211239887,-0.4467743319428602,0.1700655783657548,-0.017268013968957004,-0.18296996845398436,-0.1241287833567168,0.9280883151007235,1.0259718693058584,0.16009583209011966,0.17566782716380158,-0.2703658856474315,-0.07876016910927594,-0.06625950574265577,0.9981896595013479,-0.9913959928821482,0.76387167969516,0.6231477444921674,0.5295050518080973,0.588345837999437,0.9886760483900131,-0.5604124941343285,-0.1584271503496144,0.8757783044379784,0.7269492248243926,-1.0115343467380704,-1.0,0.0712470499879101,0.19105275577252018,-1.0057600247142027,0.39722479883341627,-0.09143467163367142,81.29373713613643,0
-0.03451285008732808,0.44194496778350467,-0.10405082106754948,0.9348713636310331,1.2708914110374658,-0.1857522815844663,0.36825028168851887,-0.051694520667722996,-0.14512341981368637,-0.13493787203791385,-0.29073724036170445,-0.06994245946176998,-0.05373232713871808,2.0720193659509207,-0.9913959928821482,-0.2371804882212927,-0.4254283456805701,-0.13326055596799646,0.24086742595415508,2.9227429268142253,-2.282877220167809,-0.990098884769839,1.954923051992268,-0.15061433632700977,-1.0115343467380704,-1.0,0.0712470499879101,-0.12438850215570883,-1.0057600247142027,0.5753758218233697,-0.13756697722222486,78.8418004738089,0
